            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2459026.500000000, A.D. 2020-Jun-26 00:00:00.0000,  3.745289563502633E+09, -9.168903350782265E+09,  4.224891490521221E+08,
2459027.500000000, A.D. 2020-Jun-27 00:00:00.0000,  3.743279638455213E+09, -9.164298670838846E+09,  4.222837552478690E+08,
2459028.500000000, A.D. 2020-Jun-28 00:00:00.0000,  3.741269708880518E+09, -9.159693979593662E+09,  4.220783610294571E+08,
2459029.500000000, A.D. 2020-Jun-29 00:00:00.0000,  3.739259774763344E+09, -9.155089277039968E+09,  4.218729663969369E+08,
2459030.500000000, A.D. 2020-Jun-30 00:00:00.0000,  3.737249836088510E+09, -9.150484563171227E+09,  4.216675713503551E+08,
2459031.500000000, A.D. 2020-Jul-01 00:00:00.0000,  3.735239892840873E+09, -9.145879837981100E+09,  4.214621758897495E+08,
2459032.500000000, A.D. 2020-Jul-02 00:00:00.0000,  3.733229945005312E+09, -9.141275101463465E+09,  4.212567800151515E+08,
2459033.500000000, A.D. 2020-Jul-03 00:00:00.0000,  3.731219992566741E+09, -9.136670353612404E+09,  4.210513837265863E+08,
2459034.500000000, A.D. 2020-Jul-04 00:00:00.0000,  3.729210035510098E+09, -9.132065594422213E+09,  4.208459870240722E+08,
2459035.500000000, A.D. 2020-Jul-05 00:00:00.0000,  3.727200073820353E+09, -9.127460823887405E+09,  4.206405899076200E+08,
2459036.500000000, A.D. 2020-Jul-06 00:00:00.0000,  3.725190107482499E+09, -9.122856042002714E+09,  4.204351923772335E+08,
2459037.500000000, A.D. 2020-Jul-07 00:00:00.0000,  3.723180136481561E+09, -9.118251248763096E+09,  4.202297944329076E+08,
2459038.500000000, A.D. 2020-Jul-08 00:00:00.0000,  3.721170160802588E+09, -9.113646444163748E+09,  4.200243960746288E+08,
2459039.500000000, A.D. 2020-Jul-09 00:00:00.0000,  3.719160180430655E+09, -9.109041628200094E+09,  4.198189973023772E+08,
2459040.500000000, A.D. 2020-Jul-10 00:00:00.0000,  3.717150195350868E+09, -9.104436800867825E+09,  4.196135981161194E+08,
2459041.500000000, A.D. 2020-Jul-11 00:00:00.0000,  3.715140205548359E+09, -9.099831962162884E+09,  4.194081985158119E+08,
2459042.500000000, A.D. 2020-Jul-12 00:00:00.0000,  3.713130211008295E+09, -9.095227112081491E+09,  4.192027985014000E+08,
2459043.500000000, A.D. 2020-Jul-13 00:00:00.0000,  3.711120211715873E+09, -9.090622250620155E+09,  4.189973980728140E+08,
2459044.500000000, A.D. 2020-Jul-14 00:00:00.0000,  3.709110207656337E+09, -9.086017377775692E+09,  4.187919972299681E+08,
2459045.500000000, A.D. 2020-Jul-15 00:00:00.0000,  3.707100198814975E+09, -9.081412493545246E+09,  4.185865959727588E+08,
2459046.500000000, A.D. 2020-Jul-16 00:00:00.0000,  3.705090185177135E+09, -9.076807597926302E+09,  4.183811943010607E+08,
2459047.500000000, A.D. 2020-Jul-17 00:00:00.0000,  3.703080166728240E+09, -9.072202690916725E+09,  4.181757922147260E+08,
2459048.500000000, A.D. 2020-Jul-18 00:00:00.0000,  3.701070143453804E+09, -9.067597772514767E+09,  4.179703897135744E+08,
2459049.500000000, A.D. 2020-Jul-19 00:00:00.0000,  3.699060115339459E+09, -9.062992842719103E+09,  4.177649867973971E+08,
2459050.500000000, A.D. 2020-Jul-20 00:00:00.0000,  3.697050082370983E+09, -9.058387901528864E+09,  4.175595834659467E+08,
2459051.500000000, A.D. 2020-Jul-21 00:00:00.0000,  3.695040044534338E+09, -9.053782948943655E+09,  4.173541797189293E+08,
2459052.500000000, A.D. 2020-Jul-22 00:00:00.0000,  3.693030001815724E+09, -9.049177984963585E+09,  4.171487755560026E+08,
2459053.500000000, A.D. 2020-Jul-23 00:00:00.0000,  3.691019954201627E+09, -9.044573009589291E+09,  4.169433709767656E+08,
2459054.500000000, A.D. 2020-Jul-24 00:00:00.0000,  3.689009901678897E+09, -9.039968022821955E+09,  4.167379659807515E+08,
2459055.500000000, A.D. 2020-Jul-25 00:00:00.0000,  3.686999844234821E+09, -9.035363024663311E+09,  4.165325605674229E+08,
2459056.500000000, A.D. 2020-Jul-26 00:00:00.0000,  3.684989781857215E+09, -9.030758015115643E+09,  4.163271547361536E+08,
2459057.500000000, A.D. 2020-Jul-27 00:00:00.0000,  3.682979714534530E+09, -9.026152994181767E+09,  4.161217484862347E+08,
2459058.500000000, A.D. 2020-Jul-28 00:00:00.0000,  3.680969642255955E+09, -9.021547961864981E+09,  4.159163418168564E+08,
2459059.500000000, A.D. 2020-Jul-29 00:00:00.0000,  3.678959565011530E+09, -9.016942918169010E+09,  4.157109347271075E+08,
2459060.500000000, A.D. 2020-Jul-30 00:00:00.0000,  3.676949482792260E+09, -9.012337863097904E+09,  4.155055272159734E+08,
2459061.500000000, A.D. 2020-Jul-31 00:00:00.0000,  3.674939395590204E+09, -9.007732796655910E+09,  4.153001192823400E+08,
2459062.500000000, A.D. 2020-Aug-01 00:00:00.0000,  3.672929303398560E+09, -9.003127718847322E+09,  4.150947109249902E+08,
2459063.500000000, A.D. 2020-Aug-02 00:00:00.0000,  3.670919206211709E+09, -8.998522629676283E+09,  4.148893021426244E+08,
2459064.500000000, A.D. 2020-Aug-03 00:00:00.0000,  3.668909104025221E+09, -8.993917529146595E+09,  4.146838929338689E+08,
2459065.500000000, A.D. 2020-Aug-04 00:00:00.0000,  3.666898996835814E+09, -8.989312417261501E+09,  4.144784832973061E+08,
2459066.500000000, A.D. 2020-Aug-05 00:00:00.0000,  3.664888884641253E+09, -8.984707294023479E+09,  4.142730732314882E+08,
2459067.500000000, A.D. 2020-Aug-06 00:00:00.0000,  3.662878767440211E+09, -8.980102159434055E+09,  4.140676627349730E+08,
2459068.500000000, A.D. 2020-Aug-07 00:00:00.0000,  3.660868645232071E+09, -8.975497013493660E+09,  4.138622518063521E+08,
2459069.500000000, A.D. 2020-Aug-08 00:00:00.0000,  3.658858518016703E+09, -8.970891856201538E+09,  4.136568404442811E+08,
2459070.500000000, A.D. 2020-Aug-09 00:00:00.0000,  3.656848385794222E+09, -8.966286687555706E+09,  4.134514286474972E+08,
2459071.500000000, A.D. 2020-Aug-10 00:00:00.0000,  3.654838248564752E+09, -8.961681507552980E+09,  4.132460164148469E+08,
2459072.500000000, A.D. 2020-Aug-11 00:00:00.0000,  3.652828106328198E+09, -8.957076316189058E+09,  4.130406037452941E+08,
2459073.500000000, A.D. 2020-Aug-12 00:00:00.0000,  3.650817959084070E+09, -8.952471113458647E+09,  4.128351906379290E+08,
2459074.500000000, A.D. 2020-Aug-13 00:00:00.0000,  3.648807806831333E+09, -8.947865899355616E+09,  4.126297770919662E+08,
2459075.500000000, A.D. 2020-Aug-14 00:00:00.0000,  3.646797649568314E+09, -8.943260673873182E+09,  4.124243631067429E+08,
2459076.500000000, A.D. 2020-Aug-15 00:00:00.0000,  3.644787487292653E+09, -8.938655437004082E+09,  4.122189486817021E+08,
2459077.500000000, A.D. 2020-Aug-16 00:00:00.0000,  3.642777320001294E+09, -8.934050188740740E+09,  4.120135338163834E+08,
2459078.500000000, A.D. 2020-Aug-17 00:00:00.0000,  3.640767147690507E+09, -8.929444929075434E+09,  4.118081185104084E+08,
2459079.500000000, A.D. 2020-Aug-18 00:00:00.0000,  3.638756970355951E+09, -8.924839658000404E+09,  4.116027027634616E+08,
2459080.500000000, A.D. 2020-Aug-19 00:00:00.0000,  3.636746787992728E+09, -8.920234375507982E+09,  4.113972865752802E+08,
2459081.500000000, A.D. 2020-Aug-20 00:00:00.0000,  3.634736600595471E+09, -8.915629081590652E+09,  4.111918699456348E+08,
2459082.500000000, A.D. 2020-Aug-21 00:00:00.0000,  3.632726408158424E+09, -8.911023776241117E+09,  4.109864528743186E+08,
2459083.500000000, A.D. 2020-Aug-22 00:00:00.0000,  3.630716210675521E+09, -8.906418459452341E+09,  4.107810353611398E+08,
2459084.500000000, A.D. 2020-Aug-23 00:00:00.0000,  3.628706008140467E+09, -8.901813131217558E+09,  4.105756174059076E+08,
2459085.500000000, A.D. 2020-Aug-24 00:00:00.0000,  3.626695800546803E+09, -8.897207791530287E+09,  4.103701990084276E+08,
2459086.500000000, A.D. 2020-Aug-25 00:00:00.0000,  3.624685587887970E+09, -8.892602440384329E+09,  4.101647801684952E+08,
2459087.500000000, A.D. 2020-Aug-26 00:00:00.0000,  3.622675370157369E+09, -8.887997077773750E+09,  4.099593608858919E+08,
2459088.500000000, A.D. 2020-Aug-27 00:00:00.0000,  3.620665147348401E+09, -8.883391703692871E+09,  4.097539411603827E+08,
2459089.500000000, A.D. 2020-Aug-28 00:00:00.0000,  3.618654919454510E+09, -8.878786318136244E+09,  4.095485209917107E+08,
2459090.500000000, A.D. 2020-Aug-29 00:00:00.0000,  3.616644686469214E+09, -8.874180921098627E+09,  4.093431003795991E+08,
2459091.500000000, A.D. 2020-Aug-30 00:00:00.0000,  3.614634448386136E+09, -8.869575512574966E+09,  4.091376793237472E+08,
2459092.500000000, A.D. 2020-Aug-31 00:00:00.0000,  3.612624205199019E+09, -8.864970092560366E+09,  4.089322578238349E+08,
2459093.500000000, A.D. 2020-Sep-01 00:00:00.0000,  3.610613956901750E+09, -8.860364661050068E+09,  4.087268358795137E+08,
2459094.500000000, A.D. 2020-Sep-02 00:00:00.0000,  3.608603703488364E+09, -8.855759218039429E+09,  4.085214134904208E+08,
2459095.500000000, A.D. 2020-Sep-03 00:00:00.0000,  3.606593444953063E+09, -8.851153763523897E+09,  4.083159906561651E+08,
2459096.500000000, A.D. 2020-Sep-04 00:00:00.0000,  3.604583181290215E+09, -8.846548297498989E+09,  4.081105673763375E+08,
2459097.500000000, A.D. 2020-Sep-05 00:00:00.0000,  3.602572912494361E+09, -8.841942819960281E+09,  4.079051436505084E+08,
2459098.500000000, A.D. 2020-Sep-06 00:00:00.0000,  3.600562638560221E+09, -8.837337330903374E+09,  4.076997194782305E+08,
2459099.500000000, A.D. 2020-Sep-07 00:00:00.0000,  3.598552359482687E+09, -8.832731830323885E+09,  4.074942948590341E+08,
2459100.500000000, A.D. 2020-Sep-08 00:00:00.0000,  3.596542075256830E+09, -8.828126318217438E+09,  4.072888697924380E+08,
2459101.500000000, A.D. 2020-Sep-09 00:00:00.0000,  3.594531785877890E+09, -8.823520794579641E+09,  4.070834442779408E+08,
2459102.500000000, A.D. 2020-Sep-10 00:00:00.0000,  3.592521491341280E+09, -8.818915259406071E+09,  4.068780183150282E+08,
2459103.500000000, A.D. 2020-Sep-11 00:00:00.0000,  3.590511191642580E+09, -8.814309712692266E+09,  4.066725919031696E+08,
2459104.500000000, A.D. 2020-Sep-12 00:00:00.0000,  3.588500886777530E+09, -8.809704154433718E+09,  4.064671650418239E+08,
2459105.500000000, A.D. 2020-Sep-13 00:00:00.0000,  3.586490576742028E+09, -8.805098584625853E+09,  4.062617377304358E+08,
2459106.500000000, A.D. 2020-Sep-14 00:00:00.0000,  3.584480261532126E+09, -8.800493003264021E+09,  4.060563099684381E+08,
2459107.500000000, A.D. 2020-Sep-15 00:00:00.0000,  3.582469941144020E+09, -8.795887410343506E+09,  4.058508817552571E+08,
2459108.500000000, A.D. 2020-Sep-16 00:00:00.0000,  3.580459615574044E+09, -8.791281805859491E+09,  4.056454530903053E+08,
2459109.500000000, A.D. 2020-Sep-17 00:00:00.0000,  3.578449284818667E+09, -8.786676189807068E+09,  4.054400239729872E+08,
2459110.500000000, A.D. 2020-Sep-18 00:00:00.0000,  3.576438948874485E+09, -8.782070562181234E+09,  4.052345944027023E+08,
2459111.500000000, A.D. 2020-Sep-19 00:00:00.0000,  3.574428607738210E+09, -8.777464922976868E+09,  4.050291643788395E+08,
2459112.500000000, A.D. 2020-Sep-20 00:00:00.0000,  3.572418261406668E+09, -8.772859272188747E+09,  4.048237339007831E+08,
2459113.500000000, A.D. 2020-Sep-21 00:00:00.0000,  3.570407909876788E+09, -8.768253609811525E+09,  4.046183029679103E+08,
2459114.500000000, A.D. 2020-Sep-22 00:00:00.0000,  3.568397553145595E+09, -8.763647935839743E+09,  4.044128715795956E+08,
2459115.500000000, A.D. 2020-Sep-23 00:00:00.0000,  3.566387191210201E+09, -8.759042250267807E+09,  4.042074397352071E+08,
2459116.500000000, A.D. 2020-Sep-24 00:00:00.0000,  3.564376824067801E+09, -8.754436553090008E+09,  4.040020074341102E+08,
2459117.500000000, A.D. 2020-Sep-25 00:00:00.0000,  3.562366451715657E+09, -8.749830844300505E+09,  4.037965746756663E+08,
2459118.500000000, A.D. 2020-Sep-26 00:00:00.0000,  3.560356074151097E+09, -8.745225123893332E+09,  4.035911414592361E+08,
2459119.500000000, A.D. 2020-Sep-27 00:00:00.0000,  3.558345691371501E+09, -8.740619391862394E+09,  4.033857077841768E+08,
2459120.500000000, A.D. 2020-Sep-28 00:00:00.0000,  3.556335303374295E+09, -8.736013648201466E+09,  4.031802736498418E+08,
2459121.500000000, A.D. 2020-Sep-29 00:00:00.0000,  3.554324910156938E+09, -8.731407892904202E+09,  4.029748390555868E+08,
2459122.500000000, A.D. 2020-Sep-30 00:00:00.0000,  3.552314511716921E+09, -8.726802125964130E+09,  4.027694040007653E+08,
2459123.500000000, A.D. 2020-Oct-01 00:00:00.0000,  3.550304108051748E+09, -8.722196347374659E+09,  4.025639684847283E+08,
2459124.500000000, A.D. 2020-Oct-02 00:00:00.0000,  3.548293699158932E+09, -8.717590557129089E+09,  4.023585325068293E+08,
2459125.500000000, A.D. 2020-Oct-03 00:00:00.0000,  3.546283285035986E+09, -8.712984755220604E+09,  4.021530960664186E+08,
2459126.500000000, A.D. 2020-Oct-04 00:00:00.0000,  3.544272865680416E+09, -8.708378941642294E+09,  4.019476591628466E+08,
2459127.500000000, A.D. 2020-Oct-05 00:00:00.0000,  3.542262441089706E+09, -8.703773116387159E+09,  4.017422217954631E+08,
2459128.500000000, A.D. 2020-Oct-06 00:00:00.0000,  3.540252011261317E+09, -8.699167279448116E+09,  4.015367839636159E+08,
2459129.500000000, A.D. 2020-Oct-07 00:00:00.0000,  3.538241576192677E+09, -8.694561430818016E+09,  4.013313456666512E+08,
2459130.500000000, A.D. 2020-Oct-08 00:00:00.0000,  3.536231135881173E+09, -8.689955570489656E+09,  4.011259069039111E+08,
2459131.500000000, A.D. 2020-Oct-09 00:00:00.0000,  3.534220690324151E+09, -8.685349698455807E+09,  4.009204676747370E+08,
2459132.500000000, A.D. 2020-Oct-10 00:00:00.0000,  3.532210239518909E+09, -8.680743814709209E+09,  4.007150279784603E+08,
2459133.500000000, A.D. 2020-Oct-11 00:00:00.0000,  3.530199783462699E+09, -8.676137919242626E+09,  4.005095878144069E+08,
2459134.500000000, A.D. 2020-Oct-12 00:00:00.0000,  3.528189322152728E+09, -8.671532012048836E+09,  4.003041471818929E+08,
2459135.500000000, A.D. 2020-Oct-13 00:00:00.0000,  3.526178855586164E+09, -8.666926093120680E+09,  4.000987060802202E+08,
2459136.500000000, A.D. 2020-Oct-14 00:00:00.0000,  3.524168383760150E+09, -8.662320162451086E+09,  3.998932645086761E+08,
2459137.500000000, A.D. 2020-Oct-15 00:00:00.0000,  3.522157906671814E+09, -8.657714220033094E+09,  3.996878224665241E+08,
2459138.500000000, A.D. 2020-Oct-16 00:00:00.0000,  3.520147424318299E+09, -8.653108265859890E+09,  3.994823799530063E+08,
2459139.500000000, A.D. 2020-Oct-17 00:00:00.0000,  3.518136936696789E+09, -8.648502299924839E+09,  3.992769369673305E+08,
2459140.500000000, A.D. 2020-Oct-18 00:00:00.0000,  3.516126443804552E+09, -8.643896322221514E+09,  3.990714935086689E+08,
2459141.500000000, A.D. 2020-Oct-19 00:00:00.0000,  3.514115945638986E+09, -8.639290332743723E+09,  3.988660495761480E+08,
2459142.500000000, A.D. 2020-Oct-20 00:00:00.0000,  3.512105442197687E+09, -8.634684331485531E+09,  3.986606051688442E+08,
2459143.500000000, A.D. 2020-Oct-21 00:00:00.0000,  3.510094933478515E+09, -8.630078318441275E+09,  3.984551602857738E+08,
2459144.500000000, A.D. 2020-Oct-22 00:00:00.0000,  3.508084419479682E+09, -8.625472293605556E+09,  3.982497149258828E+08,
2459145.500000000, A.D. 2020-Oct-23 00:00:00.0000,  3.506073900199846E+09, -8.620866256973240E+09,  3.980442690880456E+08,
2459146.500000000, A.D. 2020-Oct-24 00:00:00.0000,  3.504063375638209E+09, -8.616260208539406E+09,  3.978388227710543E+08,
2459147.500000000, A.D. 2020-Oct-25 00:00:00.0000,  3.502052845794629E+09, -8.611654148299286E+09,  3.976333759736128E+08,
2459148.500000000, A.D. 2020-Oct-26 00:00:00.0000,  3.500042310669713E+09, -8.607048076248182E+09,  3.974279286943398E+08,
2459149.500000000, A.D. 2020-Oct-27 00:00:00.0000,  3.498031770264915E+09, -8.602441992381342E+09,  3.972224809317656E+08,
2459150.500000000, A.D. 2020-Oct-28 00:00:00.0000,  3.496021224582603E+09, -8.597835896693800E+09,  3.970170326843410E+08,
2459151.500000000, A.D. 2020-Oct-29 00:00:00.0000,  3.494010673626099E+09, -8.593229789180206E+09,  3.968115839504447E+08,
2459152.500000000, A.D. 2020-Oct-30 00:00:00.0000,  3.492000117399677E+09, -8.588623669834624E+09,  3.966061347284064E+08,
2459153.500000000, A.D. 2020-Oct-31 00:00:00.0000,  3.489989555908516E+09, -8.584017538650328E+09,  3.964006850165186E+08,
2459154.500000000, A.D. 2020-Nov-01 00:00:00.0000,  3.487978989158590E+09, -8.579411395619598E+09,  3.961952348130713E+08,
2459155.500000000, A.D. 2020-Nov-02 00:00:00.0000,  3.485968417156521E+09, -8.574805240733554E+09,  3.959897841163754E+08,
2459156.500000000, A.D. 2020-Nov-03 00:00:00.0000,  3.483957839909377E+09, -8.570199073982008E+09,  3.957843329247947E+08,
2459157.500000000, A.D. 2020-Nov-04 00:00:00.0000,  3.481947257424442E+09, -8.565592895353380E+09,  3.955788812367702E+08,
2459158.500000000, A.D. 2020-Nov-05 00:00:00.0000,  3.479936669708965E+09, -8.560986704834682E+09,  3.953734290508509E+08,
2459159.500000000, A.D. 2020-Nov-06 00:00:00.0000,  3.477926076769927E+09, -8.556380502411537E+09,  3.951679763657079E+08,
2459160.500000000, A.D. 2020-Nov-07 00:00:00.0000,  3.475915478613803E+09, -8.551774288068281E+09,  3.949625231801496E+08,
2459161.500000000, A.D. 2020-Nov-08 00:00:00.0000,  3.473904875246387E+09, -8.547168061788099E+09,  3.947570694931312E+08,
2459162.500000000, A.D. 2020-Nov-09 00:00:00.0000,  3.471894266672635E+09, -8.542561823553181E+09,  3.945516153037477E+08,
2459163.500000000, A.D. 2020-Nov-10 00:00:00.0000,  3.469883652896573E+09, -8.537955573344918E+09,  3.943461606112342E+08,
2459164.500000000, A.D. 2020-Nov-11 00:00:00.0000,  3.467873033921246E+09, -8.533349311144084E+09,  3.941407054149508E+08,
2459165.500000000, A.D. 2020-Nov-12 00:00:00.0000,  3.465862409748699E+09, -8.528743036931017E+09,  3.939352497143736E+08,
2459166.500000000, A.D. 2020-Nov-13 00:00:00.0000,  3.463851780380014E+09, -8.524136750685774E+09,  3.937297935090766E+08,
2459167.500000000, A.D. 2020-Nov-14 00:00:00.0000,  3.461841145815346E+09, -8.519530452388275E+09,  3.935243367987142E+08,
2459168.500000000, A.D. 2020-Nov-15 00:00:00.0000,  3.459830506053999E+09, -8.514924142018412E+09,  3.933188795830121E+08,
2459169.500000000, A.D. 2020-Nov-16 00:00:00.0000,  3.457819861094496E+09, -8.510317819556138E+09,  3.931134218617468E+08,
2459170.500000000, A.D. 2020-Nov-17 00:00:00.0000,  3.455809210934664E+09, -8.505711484981534E+09,  3.929079636347380E+08,
2459171.500000000, A.D. 2020-Nov-18 00:00:00.0000,  3.453798555571707E+09, -8.501105138274855E+09,  3.927025049018321E+08,
2459172.500000000, A.D. 2020-Nov-19 00:00:00.0000,  3.451787895002285E+09, -8.496498779416557E+09,  3.924970456629014E+08,
2459173.500000000, A.D. 2020-Nov-20 00:00:00.0000,  3.449777229222581E+09, -8.491892408387314E+09,  3.922915859178281E+08,
2459174.500000000, A.D. 2020-Nov-21 00:00:00.0000,  3.447766558228364E+09, -8.487286025168021E+09,  3.920861256665039E+08,
2459175.500000000, A.D. 2020-Nov-22 00:00:00.0000,  3.445755882015042E+09, -8.482679629739799E+09,  3.918806649088221E+08,
2459176.500000000, A.D. 2020-Nov-23 00:00:00.0000,  3.443745200577703E+09, -8.478073222083975E+09,  3.916752036446805E+08,
2459177.500000000, A.D. 2020-Nov-24 00:00:00.0000,  3.441734513911161E+09, -8.473466802182081E+09,  3.914697418739672E+08,
2459178.500000000, A.D. 2020-Nov-25 00:00:00.0000,  3.439723822009986E+09, -8.468860370015833E+09,  3.912642795965738E+08,
2459179.500000000, A.D. 2020-Nov-26 00:00:00.0000,  3.437713124868529E+09, -8.464253925567121E+09,  3.910588168123798E+08,
2459180.500000000, A.D. 2020-Nov-27 00:00:00.0000,  3.435702422480947E+09, -8.459647468817990E+09,  3.908533535212646E+08,
2459181.500000000, A.D. 2020-Nov-28 00:00:00.0000,  3.433691714841211E+09, -8.455040999750633E+09,  3.906478897230992E+08,
2459182.500000000, A.D. 2020-Nov-29 00:00:00.0000,  3.431681001943136E+09, -8.450434518347361E+09,  3.904424254177475E+08,
2459183.500000000, A.D. 2020-Nov-30 00:00:00.0000,  3.429670283780375E+09, -8.445828024590609E+09,  3.902369606050720E+08,
2459184.500000000, A.D. 2020-Dec-01 00:00:00.0000,  3.427659560346434E+09, -8.441221518462908E+09,  3.900314952849255E+08,
2459185.500000000, A.D. 2020-Dec-02 00:00:00.0000,  3.425648831634683E+09, -8.436614999946886E+09,  3.898260294571595E+08,
2459186.500000000, A.D. 2020-Dec-03 00:00:00.0000,  3.423638097638347E+09, -8.432008469025255E+09,  3.896205631216216E+08,
2459187.500000000, A.D. 2020-Dec-04 00:00:00.0000,  3.421627358350523E+09, -8.427401925680797E+09,  3.894150962781563E+08,
2459188.500000000, A.D. 2020-Dec-05 00:00:00.0000,  3.419616613764171E+09, -8.422795369896360E+09,  3.892096289266047E+08,
2459189.500000000, A.D. 2020-Dec-06 00:00:00.0000,  3.417605863872119E+09, -8.418188801654861E+09,  3.890041610668073E+08,
2459190.500000000, A.D. 2020-Dec-07 00:00:00.0000,  3.415595108667061E+09, -8.413582220939266E+09,  3.887986926986027E+08,
2459191.500000000, A.D. 2020-Dec-08 00:00:00.0000,  3.413584348141562E+09, -8.408975627732597E+09,  3.885932238218298E+08,
2459192.500000000, A.D. 2020-Dec-09 00:00:00.0000,  3.411573582288046E+09, -8.404369022017924E+09,  3.883877544363284E+08,
2459193.500000000, A.D. 2020-Dec-10 00:00:00.0000,  3.409562811098806E+09, -8.399762403778363E+09,  3.881822845419383E+08,
2459194.500000000, A.D. 2020-Dec-11 00:00:00.0000,  3.407552034565996E+09, -8.395155772997076E+09,  3.879768141384997E+08,
2459195.500000000, A.D. 2020-Dec-12 00:00:00.0000,  3.405541252681630E+09, -8.390549129657273E+09,  3.877713432258568E+08,
2459196.500000000, A.D. 2020-Dec-13 00:00:00.0000,  3.403530465437581E+09, -8.385942473742205E+09,  3.875658718038545E+08,
2459197.500000000, A.D. 2020-Dec-14 00:00:00.0000,  3.401519672825578E+09, -8.381335805235168E+09,  3.873603998723407E+08,
2459198.500000000, A.D. 2020-Dec-15 00:00:00.0000,  3.399508874837204E+09, -8.376729124119503E+09,  3.871549274311652E+08,
2459199.500000000, A.D. 2020-Dec-16 00:00:00.0000,  3.397498071463895E+09, -8.372122430378604E+09,  3.869494544801855E+08,
2459200.500000000, A.D. 2020-Dec-17 00:00:00.0000,  3.395487262696937E+09, -8.367515723995909E+09,  3.867439810192575E+08,
2459201.500000000, A.D. 2020-Dec-18 00:00:00.0000,  3.393476448527460E+09, -8.362909004954910E+09,  3.865385070482440E+08,
2459202.500000000, A.D. 2020-Dec-19 00:00:00.0000,  3.391465628946444E+09, -8.358302273239157E+09,  3.863330325670114E+08,
2459203.500000000, A.D. 2020-Dec-20 00:00:00.0000,  3.389454803944706E+09, -8.353695528832256E+09,  3.861275575754304E+08,
2459204.500000000, A.D. 2020-Dec-21 00:00:00.0000,  3.387443973512908E+09, -8.349088771717877E+09,  3.859220820733757E+08,
2459205.500000000, A.D. 2020-Dec-22 00:00:00.0000,  3.385433137641546E+09, -8.344482001879761E+09,  3.857166060607281E+08,
2459206.500000000, A.D. 2020-Dec-23 00:00:00.0000,  3.383422296320955E+09, -8.339875219301719E+09,  3.855111295373707E+08,
2459207.500000000, A.D. 2020-Dec-24 00:00:00.0000,  3.381411449541300E+09, -8.335268423967642E+09,  3.853056525031929E+08,
2459208.500000000, A.D. 2020-Dec-25 00:00:00.0000,  3.379400597292580E+09, -8.330661615861504E+09,  3.851001749580870E+08,
2459209.500000000, A.D. 2020-Dec-26 00:00:00.0000,  3.377389739564618E+09, -8.326054794967380E+09,  3.848946969019523E+08,
2459210.500000000, A.D. 2020-Dec-27 00:00:00.0000,  3.375378876347065E+09, -8.321447961269436E+09,  3.846892183346901E+08,
2459211.500000000, A.D. 2020-Dec-28 00:00:00.0000,  3.373368007629397E+09, -8.316841114751955E+09,  3.844837392562060E+08,
2459212.500000000, A.D. 2020-Dec-29 00:00:00.0000,  3.371357133400911E+09, -8.312234255399337E+09,  3.842782596664100E+08,
